F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
13,62,30,40,137,213,188,220,380,135,0,1
13,74,32,149,98,121,142,77,395,110,1,1
13,74,32,149,98,121,142,77,395,110,0,1
13,74,32,149,98,121,142,77,395,110,0,1
11,50,24,77,183,119,56,77,340,110,1,1
11,50,24,77,183,119,56,77,340,110,0,1
11,50,24,77,183,119,56,77,340,110,0,1
12,77,27,36,96,115,140,80,360,117,1,1
12,77,27,36,96,115,140,80,360,117,0,1
12,77,27,36,96,115,140,80,360,117,0,1
13,19,78,34,115,155,65,187,407,127,1,1
13,19,78,34,115,155,65,187,407,127,0,1
13,19,78,34,115,155,65,187,407,127,0,1
15,25,95,48,132,157,83,137,437,147,1,1
15,25,95,48,132,157,83,137,437,147,0,1
15,25,95,48,132,157,83,137,437,147,0,1
83,29,40,117,144,187,97,111,505,158,1,1
83,29,40,117,144,187,97,111,505,158,0,1
83,29,40,117,144,187,97,111,505,158,0,1
65,30,37,318,174,224,92,256,437,137,1,1
65,30,37,318,174,224,92,256,437,137,0,1
65,30,37,318,174,224,92,256,437,137,0,1
15,35,79,84,215,346,103,311,443,145,1,1
15,35,79,84,215,346,103,311,443,145,0,1
15,35,79,84,215,346,103,311,443,145,0,1
26,113,104,254,271,341,224,434,954,320,1,1
26,113,104,254,271,341,224,434,954,320,0,1
26,113,104,254,271,341,224,434,954,320,0,1
