timestamp,F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR
00:00:36.877,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.996,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.116,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.236,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.356,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.476,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.595,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.714,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.833,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:37.952,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.072,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.192,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.312,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.432,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.551,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.670,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.789,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:38.908,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.028,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.148,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.268,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.388,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.507,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.626,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.745,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.864,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:39.984,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.104,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.224,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.344,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.463,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.582,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.701,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.820,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:40.940,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.060,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.180,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.300,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.419,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.538,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.657,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.776,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:41.896,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.016,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.136,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.256,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.375,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.494,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.613,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.732,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.852,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:42.972,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.092,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.212,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.331,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.450,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.569,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.688,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.808,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:43.928,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.048,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.168,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.287,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.406,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.525,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.644,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.764,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:44.884,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.004,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.124,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.243,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.362,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.481,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.600,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.720,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.840,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:45.960,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:46.080,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:46.199,16749,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:46.318,16873,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:46.437,17999,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:46.556,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:46.676,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
